markdown_date,store_id,sku,category,original_price,markdown_price,discount_pct,base_quantity_sold,markdown_quantity_sold,quantity_uplift_pct,markdown_duration_days,unit_cost,base_margin_dollars,markdown_margin_dollars
20200821,1857,6,Category 06,61.61,42.12,31.6,15,22,47.5,30,32.93,430,202
20200825,303,153,Category 02,81.2,58.73,27.7,38,53,41.5,42,40.66,1540,957
20200929,790,76,Category 05,43.21,38.6,10.7,73,84,16.0,16,22.03,1546,1391
20201010,567,148,Category 03,34.62,21.41,39.5,67,97,45.8,33,19.46,1015,189
20200624,1925,154,Category 01,48.87,32.44,33.6,53,74,40.3,25,27.57,1128,360
20200530,1625,153,Category 02,81.44,61.14,24.9,71,97,37.4,30,40.66,2895,1986
20200328,865,46,Category 04,45.53,32.41,28.8,78,111,43.2,35,24.88,1610,835
20200112,1329,83,Category 05,58.7,40.62,30.8,27,39,46.2,50,31.61,731,351
20200721,1510,46,Category 04,45.94,38.07,17.1,48,60,25.7,31,24.88,1010,791
20200630,1027,1,Category 07,57.8,41.11,28.9,36,51,43.3,40,29.23,1028,605
20200627,273,64,Category 01,60.31,44.44,26.3,34,44,31.6,45,32.22,955,537
20200322,485,6,Category 06,62.79,55.35,11.8,44,51,17.8,52,32.93,1313,1143
20200823,1327,148,Category 03,34.96,26.08,25.4,62,80,30.5,29,19.46,961,529
20200111,397,155,Category 01,40.19,25.1,39.6,40,58,45.1,36,22.82,694,132
20200615,1830,6,Category 06,64.75,38.98,39.8,33,52,59.7,52,32.93,1050,314
20201022,600,39,Category 06,44.21,39.66,10.3,76,87,15.4,50,22.8,1627,1466
20201220,210,46,Category 04,46.46,35.85,22.8,73,98,34.3,47,24.88,1575,1075
20201204,339,149,Category 03,32.15,22.93,28.7,60,80,34.4,54,18.29,831,371
20201128,531,154,Category 01,48.5,33.96,30.0,71,96,36.0,38,27.57,1486,613
20201010,1459,46,Category 04,48.11,41.69,13.3,65,78,20.0,22,24.88,1509,1311
20200925,1843,1,Category 07,56.5,46.89,17.0,15,18,25.5,27,29.23,409,317
20200422,1392,57,Category 04,67.02,55.83,16.7,37,46,25.0,53,34.92,1187,961
20200920,1452,155,Category 01,41.02,35.24,14.1,23,26,16.9,33,22.82,418,322
20200623,625,1,Category 07,51.57,32.15,38.0,31,48,56.5,31,29.23,692,140
20200125,171,149,Category 03,28.97,24.1,16.8,67,80,20.2,28,18.29,715,464
20200720,1937,148,Category 03,31.23,22.04,29.4,44,59,35.3,14,19.46,517,152
20200214,1027,6,Category 06,64.49,48.37,25.0,79,108,37.5,17,32.93,2493,1667
20200825,508,149,Category 03,32.16,22.79,29.1,70,94,35.0,48,18.29,970,423
20200730,1858,39,Category 06,40.17,31.88,20.6,67,87,31.0,43,22.8,1163,789
20200722,1328,107,Category 10,49.19,41.4,15.8,60,74,23.8,30,25.22,1438,1197
20200508,1068,46,Category 04,49.58,30.25,39.0,28,44,58.5,25,24.88,691,236
20200226,1329,7,Category 06,58.91,37.17,39.6,51,79,55.4,38,33.79,1281,267
20200131,1259,67,Category 05,36.54,24.04,34.2,25,37,51.3,33,20.88,391,116
20200403,545,76,Category 05,41.46,34.92,15.8,36,44,23.7,47,22.03,699,567
20200310,875,148,Category 03,33.18,28.76,13.3,71,82,16.0,24,19.46,974,762
20201111,1160,3,Category 01,41.2,35.43,14.0,75,87,16.8,31,22.1,1432,1159
20200219,1540,52,Category 06,37.98,24.39,35.8,61,93,53.7,39,20.74,1051,339
20200806,249,153,Category 02,83.8,65.59,21.7,46,60,32.6,22,40.66,1984,1495
20200727,1328,111,Category 04,55.58,35.82,35.5,65,99,53.3,36,28.95,1730,680
20200414,930,8,Category 05,55.07,44.03,20.0,73,94,30.1,27,31.14,1746,1211
20200201,1712,155,Category 01,41.04,27.68,32.5,24,33,39.1,41,22.82,437,160
20200308,603,8,Category 05,61.5,44.17,28.2,72,102,42.3,48,31.14,2185,1329
20200213,210,153,Category 02,77.79,67.02,13.8,40,48,20.8,41,40.66,1485,1265
20200613,1452,57,Category 04,64.28,44.36,31.0,17,24,46.5,22,34.92,499,226
20200203,1763,155,Category 01,42.04,36.61,12.9,72,83,15.5,31,22.82,1383,1144
20200608,574,155,Category 01,44.98,37.17,17.4,37,44,20.8,47,22.82,819,631
20200522,1589,67,Category 05,37.24,27.03,27.4,55,77,41.1,34,20.88,899,473
20200706,1459,3,Category 01,40.48,30.73,24.1,56,72,28.9,55,22.1,1029,621
20201215,633,1,Category 07,52.05,40.17,22.8,20,26,34.2,50,29.23,456,284
20200612,232,3,Category 01,41.6,33.76,18.9,66,80,22.6,27,22.1,1287,932
20200925,1302,83,Category 05,56.43,41.68,26.1,60,83,39.2,18,31.61,1489,835
20200412,232,39,Category 06,44.76,31.16,30.4,22,32,45.6,28,22.8,483,267
20201120,1763,110,Category 02,67.96,59.43,12.5,34,40,18.8,24,33.7,1164,1029
20200804,425,64,Category 01,62.22,41.25,33.7,65,91,40.4,41,32.22,1950,821
20200718,633,6,Category 06,62.18,46.54,25.2,30,41,37.7,50,32.93,877,558
20200511,1027,6,Category 06,62.77,47.56,24.2,76,103,36.3,29,32.93,2267,1506
20200515,508,148,Category 03,32.83,22.19,32.4,57,79,38.9,34,19.46,762,215
20201207,1160,153,Category 02,81.42,59.68,26.7,50,70,40.1,36,40.66,2038,1331
20200302,337,8,Category 05,60.56,53.12,12.3,39,46,18.4,22,31.14,1147,1011
20200209,865,57,Category 04,70.2,47.46,32.4,42,62,48.6,48,34.92,1481,777
20200606,579,7,Category 06,61.24,40.95,33.1,24,35,49.7,51,33.79,658,250
20200427,625,7,Category 06,63.35,50.34,20.5,55,71,30.8,48,33.79,1625,1175
20200916,1328,154,Category 01,52.55,44.88,14.6,76,89,17.5,27,27.57,1898,1540
20200809,338,64,Category 01,59.95,49.99,16.6,16,19,19.9,47,32.22,443,337
20200506,1763,39,Category 06,44.94,30.23,32.7,61,90,49.1,31,22.8,1350,668
20200122,1020,67,Category 05,41.66,31.28,24.9,59,81,37.4,28,20.88,1226,842
20201011,978,46,Category 04,51.41,39.96,22.3,62,82,33.4,49,24.88,1644,1236
20200320,1392,6,Category 06,60.99,48.74,20.1,63,81,30.1,22,32.93,1767,1280
20200517,871,148,Category 03,32.05,28.56,10.9,21,23,13.1,44,19.46,264,209
20200924,1858,107,Category 10,44.34,39.89,10.0,50,57,15.1,47,25.22,956,836
20200131,1925,1,Category 07,57.52,42.63,25.9,54,74,38.8,29,29.23,1527,991
20200922,930,111,Category 04,59.78,52.35,12.4,48,56,18.6,47,28.95,1479,1310
20200904,1763,64,Category 01,62.77,38.57,38.6,61,89,46.3,39,32.22,1863,565
20200926,614,7,Category 06,59.38,40.95,31.0,66,96,46.6,37,33.79,1688,687
20200301,1625,1,Category 07,51.43,37.15,27.8,68,96,41.6,45,29.23,1509,760
20200622,531,52,Category 06,41.17,33.49,18.6,64,81,28.0,17,20.74,1307,1032
20200702,1858,155,Category 01,42.4,25.98,38.7,51,74,46.5,23,22.82,998,233
20200608,338,111,Category 04,55.53,35.28,36.5,42,64,54.7,34,28.95,1116,405
20201202,579,149,Category 03,30.1,24.88,17.3,50,60,20.8,42,18.29,590,395
20201216,1710,57,Category 04,66.53,46.9,29.5,54,77,44.3,30,34.92,1706,922
20200629,1020,57,Category 04,70.03,56.35,19.5,15,19,29.3,17,34.92,526,407
20200916,865,57,Category 04,63.87,55.95,12.4,70,83,18.6,23,34.92,2026,1745
20200626,1857,148,Category 03,31.83,25.33,20.4,43,53,24.5,51,19.46,531,311
20201214,1425,110,Category 02,65.27,57.12,12.5,43,51,18.7,27,33.7,1357,1194
20200215,567,148,Category 03,32.84,26.52,19.3,66,81,23.1,46,19.46,883,571
20200808,1459,149,Category 03,29.51,20.12,39.4,57,78,38.2,34,18.29,639,142
20200704,790,6,Category 06,60.05,37.28,37.9,78,122,56.9,33,32.93,2115,530
20200622,625,67,Category 05,38.8,25.65,33.9,49,73,50.8,53,20.88,878,348
20201214,1101,67,Category 05,39.25,24.53,37.5,49,76,56.3,53,20.88,900,277
20201016,1259,110,Category 02,72.22,50.38,30.2,56,81,45.4,52,33.7,2157,1351
20200817,1616,67,Category 05,38.72,30.06,22.4,63,84,33.5,49,20.88,1123,771
20200819,633,3,Category 01,43.25,27.28,36.9,22,31,44.3,28,22.1,465,160
20200716,63,6,Category 06,65.25,55.75,14.6,58,70,21.8,29,32.93,1874,1597
20201125,1182,52,Category 06,40.32,26.9,33.3,57,85,49.9,47,20.74,1116,523
20200213,871,6,Category 06,57.12,49.21,13.8,73,88,20.8,34,32.93,1765,1432
20200610,171,39,Category 06,40.91,32.45,20.7,71,93,31.0,19,22.8,1285,897
20200327,1646,83,Category 05,60.1,37.97,36.8,40,62,55.2,18,31.61,1139,394
20200228,209,154,Category 01,48.23,30.33,39.5,44,63,44.5,41,27.57,909,173
20200618,485,154,Category 01,48.2,34.12,29.2,53,71,35.1,32,27.57,1093,465
20200629,377,107,Category 10,46.26,30.74,33.5,55,82,50.3,19,25.22,1157,452
20200825,1634,83,Category 05,56.85,35.55,37.5,47,73,56.2,43,31.61,1186,287
20200506,1712,1,Category 07,50.52,39.82,21.2,28,36,31.8,18,29.23,596,381
20200130,508,154,Category 01,50.76,37.7,25.7,59,77,30.9,46,27.57,1368,780
20200327,625,8,Category 05,59.15,42.4,28.3,32,45,42.5,14,31.14,896,506
20200426,425,153,Category 02,87.29,60.59,30.6,32,46,45.9,35,40.66,1492,916
20200115,1925,111,Category 04,53.35,38.88,27.1,38,53,40.7,47,28.95,927,526
20200715,904,83,Category 05,58.96,38.88,34.1,21,31,51.1,45,31.61,574,225
20200602,1540,52,Category 06,35.86,22.81,37.1,22,34,54.6,38,20.74,332,70
20200530,625,7,Category 06,62.34,47.12,24.4,77,105,36.6,28,33.79,2198,1399
20200531,1587,153,Category 02,88.52,67.75,23.5,34,45,35.2,27,40.66,1627,1219
20201025,371,83,Category 05,59.81,53.69,10.2,30,34,15.3,34,31.61,846,750
20200827,232,107,Category 10,46.73,33.26,28.8,72,103,43.2,14,25.22,1548,828
20200911,1327,3,Category 01,38.86,31.76,18.3,39,47,21.9,54,22.1,653,454
20200901,1712,154,Category 01,53.92,46.11,14.5,34,39,17.4,55,27.57,895,723
20201006,232,76,Category 05,39.98,26.17,34.5,23,34,51.8,31,22.03,412,140
20200919,1838,83,Category 05,56.72,45.0,20.7,33,43,31.0,42,31.61,828,575
20201029,567,148,Category 03,32.43,21.41,36.4,24,33,40.8,34,19.46,311,64
20201007,98,76,Category 05,42.22,31.96,24.3,75,102,36.5,30,22.03,1514,1012
20201225,273,2,Category 01,30.19,21.88,27.5,77,102,33.0,43,15.99,1093,600
20200128,1625,155,Category 01,42.55,33.79,20.6,55,68,24.7,15,22.82,1085,745
20200402,209,52,Category 06,41.25,27.4,33.6,26,39,50.4,20,20.74,533,259
20201224,273,3,Category 01,39.6,34.76,12.2,63,72,14.7,39,22.1,1102,911
20201019,1936,107,Category 10,44.75,34.7,22.5,24,32,33.7,47,25.22,468,303
20200519,1936,155,Category 01,44.96,31.17,30.7,25,34,36.8,21,22.82,553,283
20200429,1625,39,Category 06,43.26,36.38,15.9,40,49,23.9,38,22.8,818,665
20201110,339,52,Category 06,38.08,29.05,23.7,77,104,35.6,52,20.74,1335,864
20200116,567,64,Category 01,58.42,50.46,13.6,55,63,16.4,15,32.22,1441,1149
20200518,338,46,Category 04,46.56,41.79,10.2,17,19,15.4,18,24.88,368,321
20201024,1936,76,Category 05,38.55,33.69,12.6,51,60,18.9,30,22.03,842,699
20200910,1646,64,Category 01,61.93,37.49,39.5,15,22,47.4,22,32.22,445,115
20200816,1283,76,Category 05,42.69,28.87,32.4,51,75,48.6,32,22.03,1053,513
20201222,63,67,Category 05,41.54,28.41,31.6,52,76,47.4,42,20.88,1074,572
20201025,486,7,Category 06,60.64,41.72,31.2,67,98,46.8,43,33.79,1798,777
20200921,1094,2,Category 01,28.35,25.46,10.2,70,78,12.2,17,15.99,865,738
20201130,1208,6,Category 06,59.38,50.64,14.7,75,91,22.1,41,32.93,1983,1611
20200821,1822,46,Category 04,45.5,32.17,29.3,45,64,43.9,53,24.88,927,466
20200903,1161,155,Category 01,42.02,31.96,23.9,36,46,28.7,31,22.82,691,420
20200615,1354,154,Category 01,48.1,37.34,22.4,51,64,26.8,16,27.57,1047,625
20200509,1161,83,Category 05,58.99,41.8,29.1,74,106,43.7,50,31.61,2026,1080
20201117,164,107,Category 10,44.16,33.98,23.0,59,79,34.6,16,25.22,1117,692
20201104,1354,155,Category 01,43.57,34.05,21.8,17,21,26.2,28,22.82,352,235
20200406,339,8,Category 05,55.69,40.36,27.5,33,46,41.3,37,31.14,810,424
20200527,164,107,Category 10,44.49,32.9,26.0,69,95,39.1,32,25.22,1329,729
20200906,397,149,Category 03,32.98,24.07,27.0,69,91,32.4,29,18.29,1013,525
20200617,1327,149,Category 03,30.3,23.31,23.1,18,22,27.7,29,18.29,216,110
20201018,164,107,Category 10,46.1,38.52,16.4,18,22,24.7,31,25.22,375,292
20200902,1556,83,Category 05,59.28,45.86,22.6,28,37,34.0,36,31.61,774,527
20200727,1354,148,Category 03,30.89,21.45,30.6,73,99,36.7,29,19.46,834,197
20200907,1302,7,Category 06,59.79,45.73,23.5,68,91,35.3,19,33.79,1768,1086
20200826,1843,39,Category 06,41.4,35.82,13.5,45,54,20.2,50,22.8,836,703
20200708,904,155,Category 01,44.71,29.85,33.2,62,86,39.9,45,22.82,1357,604
20200117,1616,8,Category 05,62.16,51.55,17.1,59,74,25.6,33,31.14,1830,1510
20200807,603,111,Category 04,59.32,48.56,18.1,32,40,27.2,27,28.95,971,784
20201021,1646,57,Category 04,67.63,42.97,36.5,32,49,54.7,34,34.92,1046,394
20201205,1925,6,Category 06,57.63,51.67,10.4,43,49,15.5,52,32.93,1062,918
20200510,339,3,Category 01,43.51,33.84,22.2,74,93,26.7,51,22.1,1584,1091
20200705,178,7,Category 06,59.54,37.18,37.6,50,78,56.3,18,33.79,1287,264
20200919,999,8,Category 05,60.48,49.6,18.0,65,82,27.0,16,31.14,1907,1513
20200914,210,107,Category 10,49.55,37.23,24.9,58,79,37.3,49,25.22,1411,948
20201027,337,8,Category 05,60.24,46.89,22.2,59,78,33.2,25,31.14,1716,1228
20200607,1068,39,Category 06,43.03,30.0,30.3,74,107,45.4,39,22.8,1497,770
20200121,1452,76,Category 05,39.19,32.56,16.9,38,47,25.4,37,22.03,652,494
20201003,303,3,Category 01,43.22,35.43,18.0,26,31,21.6,18,22.1,549,413
20200805,1616,155,Category 01,42.13,27.25,35.3,30,42,42.4,16,22.82,579,186
20200916,164,83,Category 05,62.57,46.27,26.1,23,31,39.1,22,31.61,712,454
20200501,625,8,Category 05,59.23,48.93,17.4,21,26,26.1,19,31.14,589,462
20200710,1425,57,Category 04,66.6,53.82,19.2,24,30,28.8,22,34.92,760,567
20200702,1843,67,Category 05,41.47,30.14,27.3,45,63,41.0,36,20.88,926,583
20200911,1013,39,Category 06,41.27,27.51,33.3,38,57,50.0,14,22.8,701,268
20200124,1936,6,Category 06,59.61,53.31,10.6,33,38,15.9,20,32.93,880,774
20200630,1392,83,Category 05,62.19,42.59,31.5,79,116,47.3,24,31.61,2415,1273
20200721,1634,148,Category 03,34.41,27.38,20.4,33,41,24.5,27,19.46,493,324
20200304,1587,3,Category 01,42.0,26.49,36.9,41,59,44.3,35,22.1,815,259
20200610,1537,39,Category 06,42.35,36.95,12.7,50,59,19.1,29,22.8,977,834
20200831,545,153,Category 02,83.63,50.85,39.2,32,50,58.8,18,40.66,1375,509
20200320,164,39,Category 06,43.82,28.23,35.6,78,119,53.4,28,22.8,1639,646
20200404,337,1,Category 07,50.93,40.04,21.4,17,22,32.1,48,29.23,368,237
20200629,1328,6,Category 06,56.98,43.79,23.1,42,56,34.7,27,32.93,1010,608
20200610,485,83,Category 05,56.29,35.85,36.3,51,78,54.5,55,31.61,1258,330
20200116,210,154,Category 01,50.55,43.33,14.3,53,62,17.1,55,27.57,1217,977
20200123,1857,111,Category 04,57.71,37.82,34.5,16,24,51.7,14,28.95,460,212
20201009,171,2,Category 01,27.98,23.07,17.5,24,29,21.1,54,15.99,287,205
20200612,545,57,Category 04,65.57,58.98,10.0,61,70,15.1,37,34.92,1869,1684
20200531,1616,52,Category 06,35.9,28.86,19.6,23,29,29.4,41,20.74,348,235
20201023,1936,7,Category 06,61.01,53.39,12.5,46,54,18.7,47,33.79,1252,1058
20200516,249,3,Category 01,42.36,34.92,17.6,52,62,21.1,50,22.1,1053,794
20201204,1393,64,Category 01,62.46,51.51,17.5,27,32,21.0,18,32.22,816,617
20200625,381,111,Category 04,60.7,51.39,15.3,66,81,23.0,24,28.95,2095,1817
20200809,1616,154,Category 01,50.76,31.47,38.0,46,66,45.6,27,27.57,1066,257
20200514,1646,153,Category 02,88.71,58.75,33.8,73,109,50.7,53,40.66,3507,1971
20201208,206,7,Category 06,65.53,54.96,16.1,33,40,24.2,48,33.79,1047,846
20200520,508,6,Category 06,64.64,41.4,35.9,34,52,53.9,53,32.93,1078,440
20201107,377,6,Category 06,59.97,43.3,27.8,27,38,41.7,42,32.93,730,394
20201211,1540,107,Category 10,44.19,36.57,17.2,24,30,25.9,40,25.22,455,340
20200410,1094,2,Category 01,29.79,22.97,22.9,22,28,27.5,32,15.99,303,195
20200331,232,52,Category 06,36.97,22.82,38.3,33,51,57.4,42,20.74,535,106
20200910,1763,155,Category 01,43.04,37.54,12.8,21,24,15.3,24,22.82,424,353
20201127,249,148,Category 03,32.13,21.41,38.1,23,32,40.0,54,19.46,291,62
20200703,1925,57,Category 04,65.63,39.51,39.8,41,65,59.7,48,34.92,1259,298
20200718,1302,76,Category 05,41.43,31.1,24.9,65,89,37.4,24,22.03,1261,807
20200306,1616,46,Category 04,45.51,38.26,15.9,71,87,23.9,22,24.88,1464,1164
20200403,1232,46,Category 04,46.07,37.99,17.5,45,56,26.3,25,24.88,953,734
20201121,579,148,Category 03,32.65,21.41,38.0,65,91,41.3,54,19.46,857,177
20200702,1540,6,Category 06,64.41,47.24,26.7,41,57,40.0,32,32.93,1290,815
20200429,1763,8,Category 05,56.8,47.78,15.9,79,97,23.8,30,31.14,2027,1614
20201017,232,57,Category 04,64.87,42.42,34.6,24,36,51.9,37,34.92,718,270
20200203,1164,111,Category 04,54.65,37.19,31.9,23,34,47.9,51,28.95,591,280
20200510,790,153,Category 02,80.59,59.92,25.6,27,37,38.5,24,40.66,1078,712
20200503,1843,3,Category 01,40.78,25.09,38.5,49,71,46.2,48,22.1,915,212
20200314,1068,1,Category 07,57.93,40.8,29.6,16,23,44.4,26,29.23,459,266
20200423,790,153,Category 02,80.68,64.64,19.9,36,46,29.8,26,40.66,1440,1103
20200923,1459,148,Category 03,34.55,22.72,34.3,38,53,41.1,30,19.46,573,172
20200122,1925,149,Category 03,31.15,26.46,15.0,70,82,18.1,43,18.29,900,669
20201219,338,39,Category 06,40.71,26.66,34.5,62,94,51.8,40,22.8,1110,362
20200206,574,154,Category 01,49.2,36.82,25.2,27,35,30.2,26,27.57,584,323
20201010,1208,39,Category 06,41.97,33.67,19.8,54,70,29.7,14,22.8,1035,760
20200119,875,46,Category 04,50.28,31.92,36.5,32,49,54.8,28,24.88,812,344
20200428,625,6,Category 06,62.79,44.92,28.5,47,67,42.7,51,32.93,1403,803
20201210,1710,111,Category 04,58.56,44.36,24.3,70,95,36.4,23,28.95,2072,1463
20200928,904,2,Category 01,31.71,27.15,14.4,68,79,17.3,41,15.99,1068,881
20200831,665,83,Category 05,62.85,46.25,26.4,51,71,39.6,29,31.61,1593,1039
20200409,1020,76,Category 05,38.07,32.3,15.1,23,28,22.7,47,22.03,368,287
20201009,1020,8,Category 05,57.66,49.24,14.6,75,91,21.9,35,31.14,1988,1647
20200216,930,7,Category 06,60.76,44.21,27.2,52,73,40.9,44,33.79,1402,760
20200224,63,149,Category 03,30.44,20.12,35.7,24,33,40.7,23,18.29,291,60
20201012,545,7,Category 06,66.97,46.03,31.3,33,48,46.9,53,33.79,1094,587
20200517,303,3,Category 01,42.06,26.46,37.1,34,49,44.5,26,22.1,678,213
20200521,1537,6,Category 06,61.94,45.49,26.6,19,26,39.8,44,32.93,551,326
20201022,1625,107,Category 10,45.4,40.22,11.4,19,22,17.1,28,25.22,383,330
20200622,603,107,Category 10,45.56,36.24,20.5,23,30,30.7,46,25.22,467,330
20200114,371,64,Category 01,62.29,41.02,34.1,68,95,41.0,18,32.22,2044,836
20200519,603,57,Category 04,70.26,52.63,25.1,36,49,37.6,19,34.92,1272,867
20200713,871,7,Category 06,66.29,55.28,16.6,62,77,24.9,38,33.79,2015,1654
20200805,1838,107,Category 10,49.23,29.93,39.2,69,109,58.8,50,25.22,1656,513
20200915,486,153,Category 02,89.06,66.2,25.7,30,41,38.5,48,40.66,1452,1047
20200430,1354,67,Category 05,40.29,33.88,15.9,22,27,23.9,50,20.88,427,351
20200210,904,154,Category 01,50.11,30.33,39.7,70,103,47.4,36,27.57,1577,284
20200629,679,83,Category 05,61.03,49.53,18.8,21,26,28.3,53,31.61,617,465
20201027,1843,2,Category 01,29.87,26.11,12.6,67,77,15.1,15,15.99,929,779
20200117,1020,154,Category 01,51.68,35.71,30.9,73,100,37.1,42,27.57,1760,814
20201031,1302,149,Category 03,32.71,29.43,10.0,73,81,12.0,55,18.29,1052,902
20200517,790,39,Category 06,39.6,25.17,36.4,70,108,54.7,19,22.8,1176,255
20200625,1161,154,Category 01,52.75,37.84,28.3,28,37,33.9,43,27.57,705,379
20200829,485,39,Category 06,39.83,27.3,31.5,29,42,47.2,38,22.8,493,189
20200502,98,39,Category 06,40.38,25.08,38.3,52,81,56.8,47,22.8,914,184
20201228,1393,110,Category 02,73.53,54.15,26.4,61,85,39.5,31,33.7,2429,1738
20200114,1537,83,Category 05,57.37,48.19,16.0,66,81,24.0,36,31.61,1700,1342
20200321,1459,111,Category 04,57.45,47.19,17.9,72,91,26.8,51,28.95,2052,1659
20200220,397,3,Category 01,42.55,33.07,22.3,70,88,26.7,26,22.1,1431,965
20200821,273,153,Category 02,87.21,57.15,34.5,74,112,51.7,50,40.66,3444,1846
20200808,1020,57,Category 04,70.58,50.32,28.7,27,38,43.1,15,34.92,962,585
20200716,485,107,Category 10,49.66,34.56,30.4,27,39,45.6,26,25.22,659,364
20200814,1625,39,Category 06,43.93,36.54,16.8,42,52,25.2,54,22.8,887,714
20200704,1858,153,Category 02,81.31,60.63,25.4,34,46,38.2,15,40.66,1382,918
20200331,790,110,Category 02,70.69,48.38,31.6,54,79,47.3,51,33.7,1997,1159
20200111,1858,67,Category 05,37.62,33.48,11.0,38,44,16.5,54,20.88,636,554
20200202,1327,76,Category 05,41.23,36.67,11.1,48,55,16.6,37,22.03,921,805
20200416,164,67,Category 05,41.55,28.01,32.6,37,55,48.9,39,20.88,764,392
20201013,1101,52,Category 06,41.21,26.95,34.6,73,110,51.9,15,20.74,1494,683
20200924,567,7,Category 06,67.25,46.5,30.9,27,39,46.3,28,33.79,903,495
20200405,1392,155,Category 01,42.44,26.9,36.6,56,80,43.9,34,22.82,1098,326
20200227,1329,111,Category 04,54.02,39.36,27.1,21,29,40.7,35,28.95,526,301
20201210,1160,110,Category 02,71.63,59.22,17.3,39,49,26.0,34,33.7,1479,1250
20200410,665,2,Category 01,29.83,26.68,10.6,36,40,12.7,47,15.99,498,427
20201218,600,153,Category 02,82.57,61.96,25.0,61,83,37.4,40,40.66,2556,1767
20200929,381,7,Category 06,64.85,52.1,19.7,52,67,29.5,52,33.79,1615,1226
20200812,614,7,Category 06,62.37,50.55,18.9,79,101,28.4,54,33.79,2257,1692
20201220,1013,52,Category 06,37.6,32.27,14.2,45,54,21.3,31,20.74,758,622
20200907,978,6,Category 06,65.37,58.44,10.6,32,37,15.9,21,32.93,1038,943
20200712,904,67,Category 05,40.75,35.13,13.8,28,33,20.7,45,20.88,556,470
20200405,249,7,Category 06,66.9,54.62,18.3,37,47,27.5,16,33.79,1225,979
20201225,904,83,Category 05,54.82,47.04,14.2,67,81,21.3,48,31.61,1555,1249
20201024,1393,155,Category 01,42.85,37.15,13.3,25,28,16.0,45,22.82,500,401
20200907,1013,46,Category 04,50.27,33.16,34.0,65,98,51.1,30,24.88,1650,811
20201210,508,7,Category 06,67.02,41.19,38.5,49,77,57.8,28,33.79,1628,569
20200411,1822,149,Category 03,29.9,20.69,30.8,70,95,37.0,48,18.29,812,228
20200725,1843,107,Category 10,50.38,32.23,36.0,25,38,54.0,48,25.22,629,266
20200722,1094,149,Category 03,31.01,26.59,14.3,16,18,17.1,33,18.29,203,149
20200724,639,46,Category 04,46.07,34.35,25.4,74,102,38.2,21,24.88,1568,965
20200625,274,76,Category 05,42.36,37.01,12.6,35,41,18.9,35,22.03,711,614
20200213,206,148,Category 03,35.36,25.44,28.1,53,70,33.7,47,19.46,842,418
20201119,1182,3,Category 01,41.76,26.4,36.8,42,60,44.1,40,22.1,825,257
20201204,679,149,Category 03,29.58,26.07,11.9,70,79,14.2,45,18.29,790,614
20200329,1027,3,Category 01,38.78,24.31,37.9,59,85,44.8,34,22.1,984,187
20200302,531,52,Category 06,36.83,27.72,24.7,24,32,37.1,42,20.74,386,223
20200721,98,6,Category 06,65.31,46.89,28.2,70,99,42.3,53,32.93,2266,1382
20201011,1354,155,Category 01,44.13,35.39,19.8,69,85,23.8,21,22.82,1470,1068
20200927,232,8,Category 05,57.8,46.74,19.1,54,69,28.7,26,31.14,1439,1076
20200723,1354,39,Category 06,40.55,34.88,14.0,32,38,21.0,22,22.8,567,459
20200429,1101,154,Category 01,52.49,35.74,31.9,73,100,38.3,26,27.57,1819,817
20200304,508,1,Category 07,55.02,47.68,13.3,70,84,20.0,15,29.23,1805,1549
20200317,98,76,Category 05,43.87,37.24,15.1,15,18,22.7,41,22.03,327,273
20200620,338,3,Category 01,38.71,24.75,36.1,39,55,43.3,33,22.1,647,145
20200818,1510,107,Category 10,49.48,38.4,22.4,33,44,33.6,26,25.22,800,579
20201201,1843,6,Category 06,63.3,50.99,19.4,32,41,29.2,15,32.93,971,740
20201104,679,67,Category 05,41.7,35.35,15.2,59,72,22.8,33,20.88,1228,1041
20200116,1283,107,Category 10,49.11,33.79,31.2,61,89,46.8,40,25.22,1457,762
20200509,978,154,Category 01,49.95,31.03,37.9,27,39,45.5,34,27.57,604,134
20200404,603,67,Category 05,38.75,27.94,27.9,64,90,41.8,15,20.88,1143,635
20201227,1763,3,Category 01,40.51,26.01,35.8,36,51,43.0,33,22.1,662,199
20200321,1857,148,Category 03,34.09,28.74,15.7,45,53,18.8,37,19.46,658,491
20200420,531,6,Category 06,63.6,53.44,16.0,17,21,24.0,19,32.93,521,430
20200327,1625,107,Category 10,50.14,33.67,32.8,78,116,49.3,14,25.22,1943,980
20200318,904,3,Category 01,39.37,33.05,16.1,35,41,19.3,38,22.1,604,448
20200319,1710,6,Category 06,65.74,43.69,33.5,27,40,50.3,41,32.93,885,430
20200301,1540,39,Category 06,44.26,35.87,19.0,20,25,28.4,30,22.8,429,326
20200921,1232,1,Category 07,58.02,37.96,34.6,68,103,51.9,47,29.23,1957,899
20201103,209,64,Category 01,60.38,36.38,39.7,21,31,47.7,44,32.22,591,128
20200217,273,46,Category 04,51.59,34.93,32.3,23,34,48.4,49,24.88,614,341
20200206,600,3,Category 01,39.78,26.56,33.2,46,64,39.9,28,22.1,813,285
20200516,1208,154,Category 01,48.27,38.06,21.1,77,96,25.4,20,27.57,1593,1007
20200224,1587,2,Category 01,30.63,25.55,16.6,37,44,19.9,27,15.99,541,420
20200215,1302,6,Category 06,61.18,41.05,32.9,15,22,49.4,40,32.93,423,178
20200112,1589,110,Category 02,69.26,50.51,27.1,34,47,40.6,50,33.7,1209,790
