date,sku,our_price,competitor,competitor_price,price_gap_pct
20210224,110,67.39,CompetitorC,64.64,-4.1
20210224,76,40.06,CompetitorA,41.64,3.9
20210224,76,40.06,CompetitorB,40.74,1.7
20210224,76,40.06,CompetitorC,45.85,14.5
20210224,149,30.48,CompetitorA,30.32,-0.5
20210224,149,30.48,CompetitorB,34.53,13.3
20210224,149,30.48,CompetitorC,26.77,-12.2
20210224,1,53.14,CompetitorA,51.39,-3.3
20210224,1,53.14,CompetitorB,49.55,-6.8
20210224,1,53.14,CompetitorC,42.7,-19.6
20210224,3,40.19,CompetitorA,34.46,-14.3
20210224,3,40.19,CompetitorB,45.83,14.0
20210224,3,40.19,CompetitorC,37.87,-5.8
20210224,2,29.08,CompetitorA,32.08,10.3
20210224,2,29.08,CompetitorB,31.75,9.2
20210224,2,29.08,CompetitorC,29.03,-0.2
20210224,154,50.12,CompetitorA,54.25,8.2
20210224,154,50.12,CompetitorB,40.31,-19.6
20210224,154,50.12,CompetitorC,48.47,-3.3
20210224,155,41.49,CompetitorA,33.42,-19.5
20210224,155,41.49,CompetitorB,40.53,-2.3
20210224,155,41.49,CompetitorC,44.42,7.1
20210224,57,67.16,CompetitorA,69.35,3.3
20210224,57,67.16,CompetitorB,56.48,-15.9
20210224,57,67.16,CompetitorC,70.24,4.6
20210224,64,58.59,CompetitorA,66.21,13.0
20210224,64,58.59,CompetitorB,56.97,-2.8
20210224,64,58.59,CompetitorC,66.2,13.0
20210224,148,32.44,CompetitorA,35.67,10.0
20210224,148,32.44,CompetitorB,31.93,-1.6
20210224,148,32.44,CompetitorC,27.84,-14.2
20210224,83,57.47,CompetitorA,50.03,-12.9
20210224,83,57.47,CompetitorB,49.14,-14.5
20210224,83,57.47,CompetitorC,63.43,10.4
20210224,7,61.43,CompetitorA,63.44,3.3
20210224,7,61.43,CompetitorB,49.53,-19.4
20210224,7,61.43,CompetitorC,61.17,-0.4
20210224,39,41.46,CompetitorA,42.06,1.4
20210224,39,41.46,CompetitorB,44.7,7.8
20210224,39,41.46,CompetitorC,36.68,-11.5
20210224,107,45.85,CompetitorA,41.0,-10.6
20210224,107,45.85,CompetitorB,38.4,-16.2
20210224,107,45.85,CompetitorC,52.23,13.9
20190607,57,67.16,CompetitorA,64.87,-3.4
20190607,57,67.16,CompetitorB,58.18,-13.4
20190607,57,67.16,CompetitorC,64.77,-3.6
20190607,153,81.33,CompetitorA,91.91,13.0
20190607,153,81.33,CompetitorB,76.39,-6.1
20190607,153,81.33,CompetitorC,91.56,12.6
20190607,39,41.46,CompetitorA,37.79,-8.9
20190607,39,41.46,CompetitorB,43.83,5.7
20190607,39,41.46,CompetitorC,36.7,-11.5
20190607,149,30.48,CompetitorA,33.17,8.8
20190607,149,30.48,CompetitorB,31.57,3.6
20190607,149,30.48,CompetitorC,26.14,-14.2
20190607,111,55.68,CompetitorA,51.49,-7.5
20190607,111,55.68,CompetitorB,48.04,-13.7
20190607,111,55.68,CompetitorC,49.41,-11.3
20190607,3,40.19,CompetitorA,41.95,4.4
20190607,3,40.19,CompetitorB,34.94,-13.1
20190607,3,40.19,CompetitorC,38.02,-5.4
20190607,8,56.61,CompetitorA,61.1,7.9
20190607,8,56.61,CompetitorB,54.59,-3.6
20190607,8,56.61,CompetitorC,52.33,-7.6
20190607,110,67.39,CompetitorA,74.81,11.0
20190607,110,67.39,CompetitorB,73.86,9.6
20190607,110,67.39,CompetitorC,59.67,-11.5
20190607,155,41.49,CompetitorA,33.46,-19.4
20190607,155,41.49,CompetitorB,37.33,-10.0
20190607,155,41.49,CompetitorC,42.22,1.8
20190607,2,29.08,CompetitorA,27.24,-6.3
20190607,2,29.08,CompetitorB,28.95,-0.4
20190607,2,29.08,CompetitorC,29.07,-0.0
20190607,76,40.06,CompetitorA,43.44,8.4
20190607,76,40.06,CompetitorB,35.31,-11.9
20190607,76,40.06,CompetitorC,35.9,-10.4
20190607,1,53.14,CompetitorA,45.55,-14.3
20190607,1,53.14,CompetitorB,59.16,11.3
20190607,1,53.14,CompetitorC,57.99,9.1
20190607,83,57.47,CompetitorA,50.71,-11.8
20190607,83,57.47,CompetitorB,62.1,8.1
20190607,83,57.47,CompetitorC,52.1,-9.3
20190607,107,45.85,CompetitorA,36.72,-19.9
20190607,107,45.85,CompetitorB,48.5,5.8
20190607,107,45.85,CompetitorC,41.96,-8.5
20190607,64,58.59,CompetitorA,48.21,-17.7
20190607,64,58.59,CompetitorB,58.22,-0.6
20190607,64,58.59,CompetitorC,63.54,8.4
20190607,46,47.84,CompetitorA,45.22,-5.5
20190607,46,47.84,CompetitorB,40.93,-14.4
20190607,46,47.84,CompetitorC,38.49,-19.5
20190607,6,59.88,CompetitorA,66.08,10.4
20190607,6,59.88,CompetitorB,60.21,0.6
20190607,6,59.88,CompetitorC,49.76,-16.9
20190607,154,50.12,CompetitorA,43.16,-13.9
20190607,154,50.12,CompetitorB,47.1,-6.0
20190607,154,50.12,CompetitorC,42.65,-14.9
20190607,67,37.97,CompetitorA,33.61,-11.5
20190607,67,37.97,CompetitorB,30.51,-19.6
20190607,67,37.97,CompetitorC,32.23,-15.1
20190607,148,32.44,CompetitorA,31.77,-2.1
20190607,148,32.44,CompetitorB,31.01,-4.4
20190607,148,32.44,CompetitorC,28.69,-11.6
20201108,148,32.44,CompetitorA,32.24,-0.6
20201108,148,32.44,CompetitorB,27.2,-16.2
20201108,148,32.44,CompetitorC,31.89,-1.7
20201108,39,41.46,CompetitorA,45.04,8.6
20201108,39,41.46,CompetitorB,38.2,-7.9
20201108,39,41.46,CompetitorC,35.52,-14.3
20201108,8,56.61,CompetitorA,55.94,-1.2
20201108,8,56.61,CompetitorB,53.97,-4.7
20201108,8,56.61,CompetitorC,61.63,8.9
20201108,57,67.16,CompetitorA,71.6,6.6
20201108,57,67.16,CompetitorB,70.4,4.8
20201108,57,67.16,CompetitorC,71.04,5.8
20201108,52,37.7,CompetitorA,40.44,7.3
20201108,52,37.7,CompetitorB,30.66,-18.7
20201108,52,37.7,CompetitorC,37.12,-1.5
20201108,155,41.49,CompetitorA,43.28,4.3
20201108,155,41.49,CompetitorB,40.97,-1.3
20201108,155,41.49,CompetitorC,42.48,2.4
20201108,67,37.97,CompetitorA,31.66,-16.6
20201108,67,37.97,CompetitorB,43.0,13.2
20201108,67,37.97,CompetitorC,38.5,1.4
20201108,76,40.06,CompetitorA,45.0,12.3
20201108,76,40.06,CompetitorB,36.56,-8.7
20201108,76,40.06,CompetitorC,43.78,9.3
20201108,64,58.59,CompetitorA,63.68,8.7
20201108,64,58.59,CompetitorB,63.17,7.8
20201108,64,58.59,CompetitorC,63.98,9.2
20201108,3,40.19,CompetitorA,42.54,5.8
20201108,3,40.19,CompetitorB,36.61,-8.9
20201108,3,40.19,CompetitorC,45.88,14.2
20201108,2,29.08,CompetitorA,26.91,-7.5
20201108,2,29.08,CompetitorB,25.38,-12.7
20201108,2,29.08,CompetitorC,27.22,-6.4
20201108,6,59.88,CompetitorA,68.65,14.6
20201108,6,59.88,CompetitorB,60.63,1.3
20201108,6,59.88,CompetitorC,56.95,-4.9
20201108,110,67.39,CompetitorA,58.91,-12.6
20201108,110,67.39,CompetitorB,57.91,-14.1
20201108,110,67.39,CompetitorC,54.76,-18.7
20201108,7,61.43,CompetitorA,66.29,7.9
20201108,7,61.43,CompetitorB,60.02,-2.3
20201108,7,61.43,CompetitorC,60.69,-1.2
20201108,46,47.84,CompetitorA,49.09,2.6
20201108,46,47.84,CompetitorB,45.04,-5.9
20201108,46,47.84,CompetitorC,44.58,-6.8
20201108,153,81.33,CompetitorA,74.41,-8.5
20201108,153,81.33,CompetitorB,79.75,-1.9
20201108,153,81.33,CompetitorC,84.54,3.9
20201108,107,45.85,CompetitorA,48.88,6.6
20201108,107,45.85,CompetitorB,43.9,-4.3
20201108,107,45.85,CompetitorC,42.64,-7.0
20201108,111,55.68,CompetitorA,56.59,1.6
20201108,111,55.68,CompetitorB,62.19,11.7
20201108,111,55.68,CompetitorC,50.62,-9.1
20201108,1,53.14,CompetitorA,48.45,-8.8
20201108,1,53.14,CompetitorB,51.74,-2.6
20201108,1,53.14,CompetitorC,46.51,-12.5
20201108,83,57.47,CompetitorA,57.18,-0.5
20201108,83,57.47,CompetitorB,62.25,8.3
20201108,83,57.47,CompetitorC,63.49,10.5
20210315,57,67.16,CompetitorA,74.3,10.6
20210315,57,67.16,CompetitorB,59.45,-11.5
20210315,57,67.16,CompetitorC,73.28,9.1
20210315,149,30.48,CompetitorA,25.88,-15.1
20210315,149,30.48,CompetitorB,33.58,10.2
20210315,149,30.48,CompetitorC,26.04,-14.6
20210315,67,37.97,CompetitorA,35.72,-5.9
20210315,67,37.97,CompetitorB,41.45,9.2
20210315,67,37.97,CompetitorC,37.8,-0.4
20210315,52,37.7,CompetitorA,39.23,4.1
20210315,52,37.7,CompetitorB,32.71,-13.2
20210315,52,37.7,CompetitorC,42.78,13.5
20210315,1,53.14,CompetitorA,47.53,-10.6
20210315,1,53.14,CompetitorB,56.11,5.6
20210315,1,53.14,CompetitorC,55.08,3.7
20210315,64,58.59,CompetitorA,66.5,13.5
20210315,64,58.59,CompetitorB,58.95,0.6
20210315,64,58.59,CompetitorC,63.43,8.3
20210315,154,50.12,CompetitorA,51.72,3.2
20210315,154,50.12,CompetitorB,49.52,-1.2
20210315,154,50.12,CompetitorC,48.43,-3.4
20210315,155,41.49,CompetitorA,42.26,1.9
20210315,155,41.49,CompetitorB,43.41,4.6
20210315,155,41.49,CompetitorC,42.41,2.2
20210315,148,32.44,CompetitorA,35.9,10.7
20210315,148,32.44,CompetitorB,34.99,7.9
20210315,148,32.44,CompetitorC,33.57,3.5
20210315,83,57.47,CompetitorA,61.47,7.0
20210315,83,57.47,CompetitorB,53.44,-7.0
20210315,83,57.47,CompetitorC,50.15,-12.7
20210315,110,67.39,CompetitorA,62.39,-7.4
20210315,110,67.39,CompetitorB,53.96,-19.9
20210315,110,67.39,CompetitorC,69.64,3.3
20210315,39,41.46,CompetitorA,45.16,8.9
20210315,39,41.46,CompetitorB,41.17,-0.7
20210315,39,41.46,CompetitorC,43.67,5.3
20210315,3,40.19,CompetitorA,35.24,-12.3
20210315,3,40.19,CompetitorB,42.5,5.7
20210315,3,40.19,CompetitorC,41.47,3.2
20210315,76,40.06,CompetitorA,33.22,-17.1
20210315,76,40.06,CompetitorB,44.28,10.5
20210315,76,40.06,CompetitorC,45.85,14.5
20210315,153,81.33,CompetitorA,91.0,11.9
20210315,153,81.33,CompetitorB,89.97,10.6
20210315,153,81.33,CompetitorC,91.92,13.0
20210315,2,29.08,CompetitorA,33.22,14.2
20210315,2,29.08,CompetitorB,29.1,0.1
20210315,2,29.08,CompetitorC,29.81,2.5
20210315,6,59.88,CompetitorA,64.27,7.3
20210315,6,59.88,CompetitorB,61.02,1.9
20210315,6,59.88,CompetitorC,59.41,-0.8
20210315,111,55.68,CompetitorA,53.91,-3.2
20210315,111,55.68,CompetitorB,59.79,7.4
20210315,111,55.68,CompetitorC,55.88,0.4
20210315,7,61.43,CompetitorA,53.17,-13.4
20210315,7,61.43,CompetitorB,50.27,-18.2
20210315,7,61.43,CompetitorC,62.41,1.6
20210315,8,56.61,CompetitorA,50.4,-11.0
20210315,8,56.61,CompetitorB,54.96,-2.9
20210315,8,56.61,CompetitorC,58.25,2.9
20210408,76,40.06,CompetitorA,40.69,1.6
20210408,76,40.06,CompetitorB,44.21,10.4
20210408,76,40.06,CompetitorC,41.27,3.0
20210408,149,30.48,CompetitorA,26.48,-13.1
20210408,149,30.48,CompetitorB,28.75,-5.7
20210408,149,30.48,CompetitorC,31.51,3.4
20210408,110,67.39,CompetitorA,56.1,-16.8
20210408,110,67.39,CompetitorB,72.82,8.1
20210408,110,67.39,CompetitorC,72.77,8.0
20210408,7,61.43,CompetitorA,49.87,-18.8
20210408,7,61.43,CompetitorB,69.94,13.9
20210408,7,61.43,CompetitorC,59.88,-2.5
20210408,52,37.7,CompetitorA,42.79,13.5
20210408,52,37.7,CompetitorB,34.31,-9.0
20210408,52,37.7,CompetitorC,37.06,-1.7
20210408,64,58.59,CompetitorA,48.15,-17.8
20210408,64,58.59,CompetitorB,52.74,-10.0
20210408,64,58.59,CompetitorC,54.22,-7.5
20210408,39,41.46,CompetitorA,41.14,-0.8
20210408,39,41.46,CompetitorB,35.28,-14.9
20210408,39,41.46,CompetitorC,36.1,-12.9
20210408,57,67.16,CompetitorA,55.27,-17.7
20210408,57,67.16,CompetitorB,68.14,1.5
20210408,57,67.16,CompetitorC,62.97,-6.2
20210408,8,56.61,CompetitorA,47.63,-15.9
20210408,8,56.61,CompetitorB,45.48,-19.7
20210408,8,56.61,CompetitorC,52.14,-7.9
20210408,6,59.88,CompetitorA,60.19,0.5
20210408,6,59.88,CompetitorB,59.69,-0.3
20210408,6,59.88,CompetitorC,58.55,-2.2
20210408,2,29.08,CompetitorA,25.06,-13.8
20210408,2,29.08,CompetitorB,26.25,-9.7
20210408,2,29.08,CompetitorC,26.21,-9.9
20210408,1,53.14,CompetitorA,52.25,-1.7
20210408,1,53.14,CompetitorB,53.89,1.4
20210408,1,53.14,CompetitorC,48.96,-7.9
20210408,67,37.97,CompetitorA,39.24,3.3
20210408,67,37.97,CompetitorB,42.41,11.7
20210408,67,37.97,CompetitorC,42.93,13.1
20210408,3,40.19,CompetitorA,42.35,5.4
20210408,3,40.19,CompetitorB,32.38,-19.4
20210408,3,40.19,CompetitorC,41.88,4.2
20210408,46,47.84,CompetitorA,52.74,10.2
20210408,46,47.84,CompetitorB,43.27,-9.6
20210408,46,47.84,CompetitorC,45.79,-4.3
20210408,154,50.12,CompetitorA,43.25,-13.7
20210408,154,50.12,CompetitorB,50.13,0.0
20210408,154,50.12,CompetitorC,48.13,-4.0
20210408,111,55.68,CompetitorA,45.88,-17.6
20210408,111,55.68,CompetitorB,57.42,3.1
20210408,111,55.68,CompetitorC,54.22,-2.6
20210408,153,81.33,CompetitorA,77.75,-4.4
20210408,153,81.33,CompetitorB,65.36,-19.6
20210408,153,81.33,CompetitorC,77.08,-5.2
20210408,83,57.47,CompetitorA,64.77,12.7
20210408,83,57.47,CompetitorB,58.78,2.3
20210408,83,57.47,CompetitorC,59.43,3.4
20210408,107,45.85,CompetitorA,37.06,-19.2
20210408,107,45.85,CompetitorB,37.5,-18.2
20210408,107,45.85,CompetitorC,40.03,-12.7
20200516,111,55.68,CompetitorA,47.95,-13.9
20200516,111,55.68,CompetitorB,50.82,-8.7
20200516,111,55.68,CompetitorC,48.95,-12.1
20200516,64,58.59,CompetitorA,54.82,-6.4
20200516,64,58.59,CompetitorB,60.35,3.0
20200516,64,58.59,CompetitorC,66.06,12.7
20200516,76,40.06,CompetitorA,33.72,-15.8
20200516,76,40.06,CompetitorB,37.54,-6.3
20200516,76,40.06,CompetitorC,34.68,-13.4
20200516,6,59.88,CompetitorA,67.26,12.3
20200516,6,59.88,CompetitorB,60.17,0.5
20200516,6,59.88,CompetitorC,63.58,6.2
20200516,3,40.19,CompetitorA,43.59,8.5
20200516,3,40.19,CompetitorB,32.56,-19.0
20200516,3,40.19,CompetitorC,42.14,4.9
20200516,7,61.43,CompetitorA,60.01,-2.3
20200516,7,61.43,CompetitorB,52.02,-15.3
20200516,7,61.43,CompetitorC,66.72,8.6
20200516,149,30.48,CompetitorA,30.58,0.3
20200516,149,30.48,CompetitorB,31.39,3.0
20200516,149,30.48,CompetitorC,30.33,-0.5
20200516,52,37.7,CompetitorA,36.83,-2.3
20200516,52,37.7,CompetitorB,32.94,-12.6
20200516,52,37.7,CompetitorC,30.37,-19.4
20200516,107,45.85,CompetitorA,41.87,-8.7
20200516,107,45.85,CompetitorB,41.38,-9.7
20200516,107,45.85,CompetitorC,49.41,7.8
20200516,83,57.47,CompetitorA,54.6,-5.0
20200516,83,57.47,CompetitorB,51.51,-10.4
20200516,83,57.47,CompetitorC,65.09,13.3
20200516,1,53.14,CompetitorA,57.39,8.0
20200516,1,53.14,CompetitorB,51.91,-2.3
20200516,1,53.14,CompetitorC,55.58,4.6
20200516,67,37.97,CompetitorA,37.2,-2.0
20200516,67,37.97,CompetitorB,34.44,-9.3
20200516,67,37.97,CompetitorC,33.71,-11.2
20200516,110,67.39,CompetitorA,73.38,8.9
20200516,110,67.39,CompetitorB,68.89,2.2
20200516,110,67.39,CompetitorC,63.7,-5.5
20200516,57,67.16,CompetitorA,74.17,10.4
20200516,57,67.16,CompetitorB,75.74,12.8
20200516,57,67.16,CompetitorC,76.73,14.2
20200516,46,47.84,CompetitorA,49.9,4.3
20200516,46,47.84,CompetitorB,52.0,8.7
20200516,46,47.84,CompetitorC,42.41,-11.4
20200516,2,29.08,CompetitorA,27.47,-5.5
20200516,2,29.08,CompetitorB,27.49,-5.5
20200516,2,29.08,CompetitorC,26.26,-9.7
20200516,155,41.49,CompetitorA,38.58,-7.0
20200516,155,41.49,CompetitorB,45.77,10.3
20200516,155,41.49,CompetitorC,41.19,-0.7
20200516,39,41.46,CompetitorA,38.47,-7.2
20200516,39,41.46,CompetitorB,42.12,1.6
20200516,39,41.46,CompetitorC,37.43,-9.7
20200516,148,32.44,CompetitorA,31.79,-2.0
20200516,148,32.44,CompetitorB,31.24,-3.7
20200516,148,32.44,CompetitorC,34.81,7.3
20200516,153,81.33,CompetitorA,80.36,-1.2
20200516,153,81.33,CompetitorB,69.29,-14.8
20200516,153,81.33,CompetitorC,92.26,13.4
20200716,83,57.47,CompetitorA,56.02,-2.5
20200716,83,57.47,CompetitorB,60.67,5.6
20200716,83,57.47,CompetitorC,56.77,-1.2
20200716,153,81.33,CompetitorA,65.83,-19.1
20200716,153,81.33,CompetitorB,92.55,13.8
20200716,153,81.33,CompetitorC,76.0,-6.6
20200716,76,40.06,CompetitorA,35.63,-11.1
20200716,76,40.06,CompetitorB,36.99,-7.7
20200716,76,40.06,CompetitorC,39.75,-0.8
20200716,57,67.16,CompetitorA,64.94,-3.3
20200716,57,67.16,CompetitorB,56.88,-15.3
20200716,57,67.16,CompetitorC,66.1,-1.6
20200716,154,50.12,CompetitorA,50.06,-0.1
20200716,154,50.12,CompetitorB,51.59,2.9
20200716,154,50.12,CompetitorC,44.59,-11.0
20200716,149,30.48,CompetitorA,24.65,-19.1
20200716,149,30.48,CompetitorB,29.07,-4.6
20200716,149,30.48,CompetitorC,31.39,3.0
20200716,2,29.08,CompetitorA,29.99,3.1
20200716,2,29.08,CompetitorB,32.24,10.9
20200716,2,29.08,CompetitorC,29.87,2.7
20200716,52,37.7,CompetitorA,30.82,-18.2
20200716,52,37.7,CompetitorB,33.99,-9.8
20200716,52,37.7,CompetitorC,32.58,-13.6
20200716,46,47.84,CompetitorA,44.46,-7.1
20200716,46,47.84,CompetitorB,49.25,2.9
20200716,46,47.84,CompetitorC,40.43,-15.5
20200716,67,37.97,CompetitorA,35.49,-6.5
20200716,67,37.97,CompetitorB,30.81,-18.9
20200716,67,37.97,CompetitorC,32.85,-13.5
20200716,3,40.19,CompetitorA,41.79,4.0
20200716,3,40.19,CompetitorB,32.65,-18.8
20200716,3,40.19,CompetitorC,36.23,-9.9
20200716,110,67.39,CompetitorA,65.32,-3.1
20200716,110,67.39,CompetitorB,64.9,-3.7
20200716,110,67.39,CompetitorC,66.49,-1.3
20200716,8,56.61,CompetitorA,48.79,-13.8
20200716,8,56.61,CompetitorB,54.53,-3.7
20200716,8,56.61,CompetitorC,51.03,-9.9
20200716,111,55.68,CompetitorA,57.81,3.8
20200716,111,55.68,CompetitorB,61.38,10.2
20200716,111,55.68,CompetitorC,49.15,-11.7
20200716,1,53.14,CompetitorA,59.85,12.6
20200716,1,53.14,CompetitorB,44.07,-17.1
20200716,1,53.14,CompetitorC,60.26,13.4
20200716,148,32.44,CompetitorA,36.5,12.5
20200716,148,32.44,CompetitorB,29.54,-8.9
20200716,148,32.44,CompetitorC,29.58,-8.8
20200716,107,45.85,CompetitorA,45.59,-0.6
20200716,107,45.85,CompetitorB,40.03,-12.7
20200716,107,45.85,CompetitorC,44.47,-3.0
20200716,7,61.43,CompetitorA,65.94,7.3
20200716,7,61.43,CompetitorB,55.52,-9.6
20200716,7,61.43,CompetitorC,65.26,6.2
20200716,155,41.49,CompetitorA,40.14,-3.3
20200716,155,41.49,CompetitorB,44.42,7.1
20200716,155,41.49,CompetitorC,41.0,-1.2
20200716,64,58.59,CompetitorA,59.32,1.2
20200716,64,58.59,CompetitorB,52.19,-10.9
20200716,64,58.59,CompetitorC,66.22,13.0
20190617,52,37.7,CompetitorA,31.42,-16.7
20190617,52,37.7,CompetitorB,41.56,10.2
20190617,52,37.7,CompetitorC,38.79,2.9
20190617,57,67.16,CompetitorA,66.92,-0.4
20190617,57,67.16,CompetitorB,65.27,-2.8
20190617,57,67.16,CompetitorC,53.74,-20.0
20190617,111,55.68,CompetitorA,53.28,-4.3
20190617,111,55.68,CompetitorB,63.9,14.8
20190617,111,55.68,CompetitorC,51.59,-7.3
20190617,148,32.44,CompetitorA,34.69,6.9
20190617,148,32.44,CompetitorB,33.38,2.9
20190617,148,32.44,CompetitorC,35.82,10.4
20190617,107,45.85,CompetitorA,46.87,2.2
20190617,107,45.85,CompetitorB,48.41,5.6
20190617,107,45.85,CompetitorC,51.26,11.8
20190617,155,41.49,CompetitorA,40.3,-2.9
20190617,155,41.49,CompetitorB,35.59,-14.2
20190617,155,41.49,CompetitorC,33.59,-19.0
20190617,149,30.48,CompetitorA,27.65,-9.3
20190617,149,30.48,CompetitorB,27.03,-11.3
20190617,149,30.48,CompetitorC,33.59,10.2
20190617,6,59.88,CompetitorA,58.29,-2.7
20190617,6,59.88,CompetitorB,54.44,-9.1
20190617,6,59.88,CompetitorC,63.45,6.0
20190617,1,53.14,CompetitorA,46.95,-11.6
20190617,1,53.14,CompetitorB,44.19,-16.8
20190617,1,53.14,CompetitorC,51.94,-2.3
20190617,153,81.33,CompetitorA,89.82,10.4
20190617,153,81.33,CompetitorB,78.63,-3.3
20190617,153,81.33,CompetitorC,89.92,10.6
20190617,154,50.12,CompetitorA,50.18,0.1
20190617,154,50.12,CompetitorB,52.08,3.9
20190617,154,50.12,CompetitorC,53.26,6.3
20190617,39,41.46,CompetitorA,39.01,-5.9
20190617,39,41.46,CompetitorB,47.48,14.5
20190617,39,41.46,CompetitorC,36.4,-12.2
20190617,3,40.19,CompetitorA,44.58,10.9
20190617,3,40.19,CompetitorB,40.77,1.4
20190617,3,40.19,CompetitorC,43.52,8.3
20190617,64,58.59,CompetitorA,49.21,-16.0
20190617,64,58.59,CompetitorB,65.92,12.5
20190617,64,58.59,CompetitorC,61.66,5.2
20190617,7,61.43,CompetitorA,53.61,-12.7
20190617,7,61.43,CompetitorB,66.78,8.7
20190617,7,61.43,CompetitorC,59.02,-3.9
20190617,2,29.08,CompetitorA,26.78,-7.9
20190617,2,29.08,CompetitorB,23.48,-19.3
20190617,2,29.08,CompetitorC,29.99,3.1
20190617,83,57.47,CompetitorA,62.95,9.5
20190617,83,57.47,CompetitorB,59.55,3.6
20190617,83,57.47,CompetitorC,61.79,7.5
20190617,110,67.39,CompetitorA,66.57,-1.2
20190617,110,67.39,CompetitorB,68.71,2.0
20190617,110,67.39,CompetitorC,71.93,6.7
20190617,67,37.97,CompetitorA,32.53,-14.3
20190617,67,37.97,CompetitorB,39.04,2.8
20190617,67,37.97,CompetitorC,33.4,-12.0
20190617,76,40.06,CompetitorA,32.61,-18.6
20190617,76,40.06,CompetitorB,32.33,-19.3
20190617,76,40.06,CompetitorC,40.52,1.1
20201212,107,45.85,CompetitorA,40.49,-11.7
20201212,107,45.85,CompetitorB,52.02,13.5
20201212,107,45.85,CompetitorC,38.65,-15.7
20201212,155,41.49,CompetitorA,39.36,-5.1
20201212,155,41.49,CompetitorB,36.18,-12.8
20201212,155,41.49,CompetitorC,39.14,-5.7
20201212,76,40.06,CompetitorA,41.79,4.3
20201212,76,40.06,CompetitorB,34.3,-14.4
20201212,76,40.06,CompetitorC,33.48,-16.4
20201212,64,58.59,CompetitorA,58.64,0.1
20201212,64,58.59,CompetitorB,66.77,14.0
20201212,64,58.59,CompetitorC,48.05,-18.0
20201212,1,53.14,CompetitorA,46.03,-13.4
20201212,1,53.14,CompetitorB,51.05,-3.9
20201212,1,53.14,CompetitorC,55.84,5.1
20201212,6,59.88,CompetitorA,61.05,2.0
20201212,6,59.88,CompetitorB,64.75,8.1
20201212,6,59.88,CompetitorC,61.46,2.6
20201212,110,67.39,CompetitorA,60.42,-10.3
20201212,110,67.39,CompetitorB,54.87,-18.6
20201212,110,67.39,CompetitorC,58.6,-13.0
20201212,7,61.43,CompetitorA,65.33,6.3
20201212,7,61.43,CompetitorB,56.95,-7.3
20201212,7,61.43,CompetitorC,54.52,-11.2
20201212,154,50.12,CompetitorA,51.91,3.6
20201212,154,50.12,CompetitorB,44.35,-11.5
20201212,154,50.12,CompetitorC,45.6,-9.0
20201212,111,55.68,CompetitorA,44.84,-19.5
20201212,111,55.68,CompetitorB,60.92,9.4
20201212,111,55.68,CompetitorC,49.2,-11.6
20201212,46,47.84,CompetitorA,38.38,-19.8
20201212,46,47.84,CompetitorB,54.23,13.4
20201212,46,47.84,CompetitorC,38.31,-19.9
20201212,8,56.61,CompetitorA,49.25,-13.0
20201212,8,56.61,CompetitorB,54.64,-3.5
20201212,8,56.61,CompetitorC,55.43,-2.1
20201212,67,37.97,CompetitorA,42.89,13.0
20201212,67,37.97,CompetitorB,39.09,2.9
20201212,67,37.97,CompetitorC,38.12,0.4
20201212,153,81.33,CompetitorA,84.08,3.4
20201212,153,81.33,CompetitorB,91.86,12.9
20201212,153,81.33,CompetitorC,72.97,-10.3
20201212,83,57.47,CompetitorA,66.08,15.0
20201212,83,57.47,CompetitorB,59.37,3.3
20201212,83,57.47,CompetitorC,60.58,5.4
20201212,52,37.7,CompetitorA,32.9,-12.7
20201212,52,37.7,CompetitorB,35.67,-5.4
20201212,52,37.7,CompetitorC,30.92,-18.0
20201212,2,29.08,CompetitorA,30.75,5.7
20201212,2,29.08,CompetitorB,26.34,-9.4
20201212,2,29.08,CompetitorC,33.32,14.6
20201212,149,30.48,CompetitorA,34.42,12.9
20201212,149,30.48,CompetitorB,29.18,-4.3
20201212,149,30.48,CompetitorC,27.95,-8.3
20201212,39,41.46,CompetitorA,36.61,-11.7
20201212,39,41.46,CompetitorB,42.39,2.2
20201212,39,41.46,CompetitorC,41.75,0.7
20201212,57,67.16,CompetitorA,54.89,-18.3
20201212,57,67.16,CompetitorB,71.01,5.7
20201212,57,67.16,CompetitorC,57.42,-14.5
20210501,8,56.61,CompetitorA,58.02,2.5
20210501,8,56.61,CompetitorB,51.8,-8.5
20210501,8,56.61,CompetitorC,63.07,11.4
20210501,107,45.85,CompetitorA,48.63,6.1
20210501,107,45.85,CompetitorB,39.48,-13.9
20210501,107,45.85,CompetitorC,44.1,-3.8
20210501,110,67.39,CompetitorA,67.3,-0.1
20210501,110,67.39,CompetitorB,58.3,-13.5
20210501,110,67.39,CompetitorC,55.2,-18.1
20210501,57,67.16,CompetitorA,54.55,-18.8
20210501,57,67.16,CompetitorB,54.57,-18.7
20210501,57,67.16,CompetitorC,62.73,-6.6
20210501,67,37.97,CompetitorA,40.68,7.1
20210501,67,37.97,CompetitorB,42.72,12.5
20210501,67,37.97,CompetitorC,43.42,14.4
20210501,111,55.68,CompetitorA,47.6,-14.5
20210501,111,55.68,CompetitorB,45.87,-17.6
20210501,111,55.68,CompetitorC,50.97,-8.5
20210501,64,58.59,CompetitorA,55.04,-6.1
20210501,64,58.59,CompetitorB,48.64,-17.0
20210501,64,58.59,CompetitorC,62.5,6.7
20210501,83,57.47,CompetitorA,46.64,-18.8
20210501,83,57.47,CompetitorB,57.02,-0.8
